Case_category,Clean Text,Particiant Role
ryz_entertainment,很多时候不较真是看起来比较洒脱率性。但是心里的委屈怎么办难道非要把人家憋抑郁了才行？你犯贱的时候都不怕人家觉得你贱，怎么人家反抗一下就成较真了呢？你觉得委屈了又有时间，就去较真。你觉得不想跟狗一般见识或者没时间，这次就先算了。怎么做都行，人要先让自己舒服才能过好生活。,控诉者
ryz_entertainment,呵呵呵 好好尝尝网暴的滋味！说出这么恶毒的不负责任的话有想过后果吗？真的过分,控诉者
ryz_entertainment,好圣母我真的见识了...你也太云淡风轻了...你这样说你有没有想过抑郁症的可怕，和网络暴力的可怕？？岂是潇洒两字可言？？这样也不会因为有那么多无辜者被流言逼死的了！！,控诉者
ryz_entertainment,好多人说话都带着刀锋 ?评论配图,控诉者
ryz_entertainment,还有这种编辑记录的。。。无法理解这种人。说话喷脏骂人父母心里真的毫无波澜吗？ O网页链接,控诉者
ryz_entertainment,狗嗨粉经常这样做的，之前肖战私生的事，图里这种狗粉偷别人家母亲为女儿疾病需要捐款来冒充造谣肖战撞他，害得被盗图片的母亲差点被人认为是骗钱诈骗犯。他们就是看不惯明星，故意引战蹭热度带节奏最可恶的是盗别人图片造谣！！！,控诉者
ryz_entertainment,对，一定要这样让他付出代价！,控诉者
ryz_entertainment,顶顶你，有些恶臭yxh就爱顶着plmm和pldd的头像一顿乱喷，太可恶了！！！,控诉者
ryz_entertainment,顶顶，感觉会有不明真相的路人被误导,控诉者
ryz_entertainment,草他妈的，说抑郁症患者是残次品，我第一遍看差点认同甚至想自杀，幸好及时刹车，矫正自己的unhealthy way of thinking。丘吉尔也有抑郁症，人家也是残次品啰？张国荣也有抑郁症，人家也是残次品啰？她也不看看她是个什么东西就说抑郁症患者是残次品？？,控诉者
ryz_entertainment,不是我是真的无法理解 这种人现实生活中究竟都是什么样的啊 为什么会有人心理扭曲成这样,控诉者
ryz_entertainment,不能的，就是要扯东扯西往扣帽子不然怎么吸引流量呢，胡搅蛮缠不足以形容,控诉者
ryz_entertainment,唉！我也被网络暴力过可是那时没人帮我说话没人安慰我，所以至少大家在你身后，不要那么难过,控诉者
ryz_entertainment,抑郁的感觉很难受(;_;)但是比这种感觉更难受的是，自己却依然若无其事的装着很正常,控诉者
ryz_entertainment,感觉现实生活中人们都很有素质的，一到网络上，键盘侠就现身了,控诉者
ryz_entertainment,你依旧会用新的小号在别的地方继续这样的嘴脸，何必呢，真诚道歉的人才不会一直一直用两幅面孔去对一个跟自己无冤无仇的人进行一次又一次攻击,控诉者
ryz_entertainment,对那些以言论自由为名义恶意且无根据诽谤攻击他人的，就是要诉诸法律！如果保持沉默不发声，还不知道有多少受害者！抵制键盘侠！,控诉者
ryz_entertainment,现在闲人真是太多了，最喜欢的还是没事找事。,控诉者
ryz_entertainment,热依扎请的啥律师啊。。。,控诉者
ryz_entertainment,看到喷子的话真是气炸了，就是不用负责任就随便乱讲，不好好治治还真蹬鼻子上脸了，到处说别人坏话不是什么好东西，强烈谴责，绝不容忍,控诉者
ryz_entertainment,看了底下评论太心疼热依扎了，怎么会有那么多无来由的恶。,控诉者
ryz_entertainment,她真的不知道一句话多伤别人的心,控诉者
ryz_entertainment,我真心觉得任何一个真的有过抑郁症这个病症的人，是不会拿出来炒作的，如果周围有抑郁倾向的亲人就会知道我说的多难受，我觉得现阶段很多人还是没有真大的了解这个病，都是嘴巴上说着可怜和理解，很多人知道了也没有真的当回事，我曾经是这样的，很多时候如果不能亲身去体验是不知道这个事多让人难受的,控诉者
ryz_entertainment,说真的，娱乐圈形势早该改一改，粉丝成天当妈一样在地下撕，正主不管接受多少负面情绪到都必须岁月静。早就应该让正主自己下场，什么乱七八糟的幺蛾子都彻底消停了。让那些不把人当人的都知道知道什么是难受。,控诉者
ryz_entertainment,拿抑郁症诋毁人就有点把人往死里整了。我也是焦虑症患者，深知环境有可能让抑郁症复发。所以不要随便拿心理疾病开玩笑。也是为自己活的更久积德！,控诉者
ryz_entertainment,支持你，是该打压下那些说话不经过大脑的人了，不知道有时候自己的一句话可能会逼死人。这种人总觉得自己说的话不用负责，打压他们！,控诉者
ryz_entertainment,真的，我微博有一次发了个东西就有网友莫名其妙恶意评论，到现在那个ID还在我黑名单里。其实真的不懂，不管是演员，歌手，亦或是一个在微博里几乎没存在感的透明，大家快乐玩耍不好吗？都是合法公民，少些恶意揣测，不好吗？,控诉者
ryz_entertainment,太难了～唉,控诉者
ryz_entertainment,为什么这么好的人只是想好好过自己的生活却这么难，那些造谣的能不能做个人,控诉者
ryz_entertainment,网络暴力和回击是两码事，蛆不骂人也不会被回击，你是难得的勇士、捍卫者，喜欢网暴别人的人早该挨收拾了，谢谢你的存在！,控诉者
ryz_entertainment,以前狗仔爆料好歹是看图编故事，现在营销直接无图真言，随便一发就一群人起哄，毕竟真假无所谓，有人骂就行了,控诉者
ryz_entertainment,希望那些冷漠旁观的其他明星，在遇到网暴的时候，也能只靠律师解决，明明应该团结一致的事，大部分人为了自保不得罪人不会发声，平时的好朋友都去哪了？？私底下劝你别搭理，公开支持的有多少？？明星团体是主流大众关注的焦点，天天吃喝玩乐装疯卖傻搞笑，有什么价值？？,控诉者
ryz_entertainment,那些骂姐姐的人，自己种下的因，不好好管自己的嘴，那就也感受一下被别人骂的滋味吧，这么恶毒,控诉者
ryz_entertainment,热依扎我听到说抑郁的人都是因为善良不敢伤害别人解决方法就是能怼别人时候就要回怼我做不到。但希望我能慢慢做到！希望我们能不为别人善良，为自己和家人善良就够了。这世界上很多不顾及别人感受而受到的伤害，我受够了,控诉者
ryz_entertainment,blabla的都shutup!,控诉者
ryz_entertainment,作为曾经连遗嘱都写了差点自杀成功的抑郁症患者，我支持你，那些畜牲只会在键盘上犬吠。,控诉者
ryz_entertainment,网络暴力隐形杀手,控诉者
ryz_entertainment,主要是国内对作恶的处罚力度太低。,控诉者
ryz_entertainment,唉，这些恶意满满的人,控诉者
ryz_entertainment,心疼姐姐，抱抱。我家哥哥也是，大黑号上热搜，造谣辱骂铺天盖地。即便是打官司，对方也在受平台和背后势力的保护，法庭上聪明应对，无法揭露真相，简直逍遥法外。其实我很欣赏姐姐这样能站出来说话维护自己的。但是也很希望姐姐能真正开心，因为目前这个真的避免不了。,控诉者
ryz_entertainment,唉，这些人真的靠键盘活着,控诉者
ryz_entertainment,就是这样，之前遇到无故挂别人照片辱骂别人的垃圾号，和大家一起举报，等了好几天都没回应，就是作恶太容易，都没有代价，倒是反抗的容易炸号，就是这么讽刺，什么邪不胜正，不管现实里还是网络里，都不是这样，倒总是对好欺负的人特别严格，对那些作恶的就一副无所谓的样子，敢情没欺负到它头上,控诉者
ryz_entertainment,我翻看了一下评论，我才知道这个世界上还有很多我不知道的人，这样的人我想说你们都是怎么长大的。非要等到自杀了，然后再说什么永远活在心中这种话吧，有意思没有，非要这么恶毒么？,控诉者
ryz_entertainment,不是可以向法院申请要求平台公开涉事人员个人信息吗？实在不行就连平台一起起诉啊。柿子专挑软的捏，你也是个性情中人，是个影后哦,控诉者
ryz_entertainment,而另一个老师，我就当做是工作中的无可奈何，我不会强迫自己去喜欢她，我希望工作结束后不会再跟她有任何交集,控诉者
ryz_entertainment,那些人说这些话考虑到热依扎的感受了吗？为什么热依扎还要为他们考虑？自己要发这些言论自己负责。过好自己的生活不好吗，说这些话去伤害别人，图个啥？一时口嗨能让你快乐？？？？？？,控诉者
ryz_entertainment,我这半年里连着走了两个抑郁症患者朋友，她们走之前经历了多少痛苦我们都不得而知，既然原po都说了知道姐有抑郁症，那这番话又是什么意思？想逼姐自尽谢罪吗？？姐一直努力工作认真生活，凭什么被不相关的人莫名其妙人身攻击？你被打了一巴掌还不打回去，就等着人把你打死吗？,控诉者
ryz_entertainment,难道不是吗。。唉谈抑郁色变的时代,控诉者
ryz_entertainment,姐姐真的刚网络暴力真的太可怕了,控诉者
ryz_entertainment,走自己的路让键盘喷子爱滚哪滚哪,控诉者
ryz_entertainment,早知今日何必当初呢，管不住自己的手，瞎评论，现在知道后悔了？你觉得晚吗？,控诉者
ryz_entertainment,对啊，要是大家都这么刚就好了，网络环境会好很多因为明星粉丝多就要承受上万个上千万个没有粉丝的“小透明素人”的恶语，为什么啊，明星账号下面也是人啊，有血有肉有心会难过啊，真的想不通，就是因为匿名、没人和他们较真这些人才这么张狂，出现一个较真的他们就慌了，烦死这种人了,控诉者
ryz_entertainment,讲真，你爱咋咋，想咋咋，干他们这群人鸟事啊，他们这群人就是来你这里找存在感了，一个个键盘蛆虫真他么闲得慌。,控诉者
ryz_entertainment,你当初恶语相向的时候想过别人也只是个女孩子吗,控诉者
ryz_entertainment,姐姐把微博卸了吧！这些喷子键盘侠眼不见心不烦！现在的人戾气太重了！,控诉者
ryz_entertainment,这些人就是闲到蛋疼，要把这些人绳之以法,控诉者
ryz_entertainment,为什么人家反驳就成了恶意，你们有体会过抑郁症吗，非要把人逼成雪莉那样吗，成熟？！！呵呵，你经历了人家所经历的吗,控诉者
ryz_entertainment,我真的不能理解这些自作聪明拿姐姐这件事情发表恶意看法的人，不喜欢看不惯你当个旁观者沉默不行吗！过好自己的生活很难吗，非要在别个伤口上撒把盐就觉得自己很了不起吗。,控诉者
ryz_entertainment,热依扎先被营销号造谣拉踩佟丽娅，后来她在自己微博澄清，然后被一群蛆辱骂说她炒作。,控诉者
ryz_entertainment,一个个转发才能直观地感觉到，公众人物每天在承受多少责难吧,控诉者
ryz_entertainment,看这底下评论一个个嘴怎么能这么贱，人家戏多不多关你们屁事还在那诅咒，真是你不喜欢就不喜欢，不喜欢那你就别看！真是躲在屏幕前不嫌事大,控诉者
ryz_entertainment,？？？别扯上雪莉,控诉者
ryz_entertainment,？你觉得拿抑郁症说事好玩,控诉者
ryz_entertainment,我曾一腔热血，也曾单纯热烈。我想要这个世界善良美好，但我忘了，这个世界本身，有太多黑暗面。女孩，我只希望你保护好自己。//@热依扎:我给抑郁症招黑？你看过我的专访吗？我为抑郁症发声的视频采访，文字专题采访？现在说是我在给抑郁症招黑？我可以问一下您的良心呢,控诉者
ryz_entertainment,“有本事学学雪莉”…如此刻薄歹毒,控诉者
ryz_entertainment,一直觉得自己有抑郁可是又不敢跟父母说每天还是跟没事人一样自己偷偷难过忍不了就哭感觉每天都要哭一下感觉自己一无是处谁都比不上又自卑,控诉者
ryz_entertainment,想起雪莉的事情，这样造谣伤害人的人，千万别放过,控诉者
ryz_entertainment,加油，非常喜欢你。也遇上过在网上莫名被人diss，虽然不是网络暴力那么严重，但也叫我窥探到网暴的一角，希望越来越多的人能够意识到网络不是发泄情绪的地方，更不能因为有虚拟id的保护为所欲为,控诉者
ryz_entertainment,快别搭理他们了，这社会就这样了，凑热闹的，看热闹的，永远都是是无止境的，都是一群闲着没事儿的，越搭理就越来劲，直接从心里屏蔽,控诉者
ryz_entertainment,遇到事了就躲退出微博你把人家公众人物骂完了假装被网络暴力然后自己倒清闲退的一干二净？？？,控诉者
ryz_entertainment,总是有很多人打着言论自由的旗号，用着最尖酸刻薄的语气，评论别人的生活，总是有这样的人，在网上以喷别人为乐，不喜欢就不喜欢，别看就好了，又没求宁看。这样的人就像蟑螂一样灭不干净。你越是与他们争论，他们越起劲，仿佛吃了，，一样，所以，带着我们的善意和支持前行就好了，不要理他们,控诉者
ryz_entertainment,让人家莫名其妙承受网络暴力，人家转发出来了，一个个憨批赶紧删掉了我看了都生气,控诉者
ryz_entertainment,希望别成为下一个雪莉，网络暴力真的很可怕，热依扎有没有做错什么，为什么总喷她，那些人品不好的也没看你们去喷，太过分了,控诉者
ryz_entertainment,我更加看不懂那些说她败坏路人缘的了路人缘不是不重要而是没必要信念不一样的人不会懂姐姐现在这么做的原因还有那些说姐姐炒作的人赶紧闭上他们的嘴吧真正炒作的人也没见这样正面刚过喷子总之娱乐圈这么多明星我第一次真心实意喜欢的也就只有姐姐了希望你开心,控诉者
ryz_entertainment,不理解的人可以想想，在现实世界里，陌生人在无端的指责你，你会不会觉得不爽想要去回击，凭啥网络世界就要选择原谅？,控诉者
ryz_entertainment,我天呢，热评前几位叹为观止，这就是坐地白莲吧？,控诉者
ryz_entertainment,小姐姐我们抑郁症患者不想要热度被这样推至风口浪尖给众人围观指点并不好受希望你能尽快处理好这件事还我们普通小患者一份安宁和一方净土我想继续在自己藏身的阴沟里安分守己地做个废蛆等死感谢???????,控诉者
ryz_entertainment,可见舆论对一个人的影响有多大，不说明显，就说普通人，你被别人骂你心里好受吗，！网络只不过是让那些人都聚在了一起罢了。,控诉者
ryz_entertainment,谁需要你替我们发声了啊？别替抑郁症招黑,控诉者
ryz_entertainment,刚评论了一个黑子，就被追着骂我佛了?评论配图,控诉者
ryz_entertainment,…害当你问这些被转发的网友们又做错了什么的时候你能想到这一点那你能不能想到热依扎那么多次被抨击的时候何尝不是这样？她又做错了什么？就是因为做了自己想做的事所以要被过度解读和被骂嘛？穿衣自由怎么了？抑郁症又怎么了？自己做自己想做的事又有什么不对？,控诉者
ryz_entertainment,支持，网爆太可怕了，没有实名制得情况下，这些人就一堆污言秽语，造谣生事，真的污了大众的眼和耳,控诉者
ryz_entertainment,最大的蔑视是无视吧，你和这些永远只会在手机背后发泄自己情绪垃圾的喷子对喷，你说不过，鸡同鸭讲，没有意义，，，还不如过好自己的小日子，让他们看看，他们的话影响不到你，你过得比他们好一千倍一万倍，漂亮姐姐，要开心啊，只有爱你的人会在乎你开不开心，，，爱你,控诉者
ryz_entertainment,姐姐，我爸妈离婚了，我判给我妈妈，协议书上爸爸不需要出抚养费，但是我可以要，我问他要他不给。他一年没有给我生活费抚养费，我头疼生病需要治病他也不管我问他要也不给，他对我造成了很大的伤害，其中的经历在这不方便说，我抑郁症割腕自杀，被救了。他还是一样继续伤害,控诉者
ryz_entertainment,讨厌网络暴力！！憎恶这些躲在手机背后的刽子手,控诉者
ryz_entertainment,姐，我看那些颠倒是非，啥都不知道的人搁那儿乱说我都看的烦，回了几句，再翻了会又有，就感觉心好累好难受，姐要怼回去，但是我要适当的调理好自己心情啊！,控诉者
ryz_entertainment,抑郁症都特么的能招黑了，这届网友太猛了,控诉者
ryz_entertainment,网络暴力，真的很可恶,控诉者
ryz_entertainment,有些人说“我没有喷脏”，就不算网络暴力的，那每个人你一句他一句，你怎么知道你不是“压死骆驼的最后一根稻草”？生而为人，请务必善良。,控诉者
ryz_entertainment,直面暴力等于直面自己最脆弱的地方。伤痕好了，新长的肉会更Q弹，更有耐抗性，更能抵御攻击。躲在键盘后面的键盘侠或许只是一只从来不敢面对现实的可怜虫。檀棋在密封棺木里面都没有放弃，我相信热依扎也不会放弃。,控诉者
ryz_entertainment,所以，律师函里告的人名字都写错了，知道她因为你们的失误被无辜辱骂了多少么？这封律师信这么水么？有没有一点职业素养？该不该道歉！！,控诉者
ryz_entertainment,这么漂亮的女孩也没有做什么事，为什么那么多无聊人来骂你。热依扎挺好的鸭,控诉者
ryz_entertainment,真不明白有些人，谁愿意让那全家来增长几个粉丝？你这样想说明你自己是这样的人。你把利益看的比父母都重要。你以为所有的人都想出名吗？你可能没到那个层次就觉得别人都为了炒作。你也就这点格局了。,控诉者
ryz_entertainment,姐姐不要再看了，多看看支持你的人，该拿起法律的武器，让工作人员收集证据直接告，别心软。总是有人以为网络是遮羞布，以为没有实名就可以随意辱骂别人。最??的就是双标??一边嘴里说着拒绝网络暴力，一边在别的评论下继续辱骂别的艺人，又当又立不过如此,控诉者
ryz_entertainment,我佛了，因为被网暴所以发律师函，然后id写错了让无辜路人再受粉丝网暴，你们这是拍公益反讽片吗,控诉者
ryz_entertainment,不是一个人吗？手机都不带换一个,控诉者
ryz_entertainment,言论自由是网络暴力的屏障？这很可笑！键盘侠可以随意评论别人，反之却不行。谁给键盘称侠的，好讽刺的名字！,控诉者
ryz_entertainment,我爱你但是不希望姐姐再转发了会痛会更痛很多时候我也在想我不害人为什么他们要这么对我为什么世界是这样的不堪我不知道怎么办有时候把自己关起来有时候恨得想死可是我不希望勇敢的姐姐受到来自他们的更多伤害,控诉者
ryz_entertainment,你们是不是还想上演雪莉事件？然后等到别人离开这个世界，在跑出来虚伪的说xx挺好的，xx挺漂亮的，xx挺可惜的……有意思吗？做个人吧某些人。,控诉者
ryz_entertainment,我发现大家就是针不扎在自己身上不知道疼的被骂的不是你们所以劝别人大度你们不知道这些话给被骂的人会造成什么样的心理阴影和困扰？,控诉者
ryz_entertainment,我也看了一圈，只能说网上什么牛鬼蛇神都有，他们就是无聊看到姐姐这件事情上有热度可蹭，所以他们也无所谓他们嘴里吐出的是什么，他们只想尽最大的可能吸一波热度。,控诉者
ryz_entertainment,黑子太多了，回复一个无数个要跳出来,控诉者
ryz_entertainment,人心真可怕，巴不得人家不好，人之初性本善呢！,控诉者
ryz_entertainment,他们见不得人的恶魔，网上使用暴力，凭什么我们扎姐就要忍他们,控诉者
ryz_entertainment,热评前排的人都是些什么三观？,控诉者
ryz_entertainment,评论归评论但造谣不能忍，为什么公众人物就要任营销号为所欲为，支持姐姐！！,控诉者
ryz_entertainment,她真的有抑郁症，你们别伤害她了？想看见下一个雪莉吗？别在网络暴力了,控诉者
ryz_entertainment,告的好！支持扎扎！语言暴力就是暴力，必须要有法律制裁。,控诉者
ryz_entertainment,姐姐要多多开心呀！很喜欢你的戏。那些网络喷子说抨击素人的，你们没有作为当事人又有什么话语权，难道演员就应该承受网暴，然后自己去调节吗？,控诉者
ryz_entertainment,那些说风凉话的，事没发生在你们身上是不知道别人的感受的，艺人也是普通人也有维权的权力。不要以为他们是神，凭啥受了委屈就得忍气吞声，有本事你们干这一行试试，你们又能保证那些人会放过你们，做不到就闭嘴,控诉者
ryz_entertainment,麻烦网友们善意一点吧，别弄的和雪莉的事一样，失去了你们才说她有多美好多美好，雪崩的时候，每一片雪花都说自己是无辜的，你不喜欢，但请别伤害，给自己积点口德吧,控诉者
ryz_entertainment,热依扎究竟做错了什么你要揪住人家不放？那么刻薄的话你毫无同情心的砸在别人身上，怎么反过来你成了受害者了？？？你在要求别人对你宽容的时候你对热依扎宽容了吗？？？孟子云人有四心，第一便是恻隐之心，你对她人和实情一无所知就发出恶毒言论，你不仅没有恻隐之心，你连羞耻之心都没有了,控诉者
ryz_entertainment,很多人已经是故意的了。,控诉者
ryz_entertainment,我觉得那些人简直了，是什么给了她们勇气在践踏她人的自尊,控诉者
ryz_entertainment,搞网络暴力的都是一副我弱我有理的样子我可以骂你我没有粉丝我不是网络暴力你回击我你粉丝多你就是带粉丝搞网络暴力有些铁憨憨真的怂一转发就是删微博改名字你这么牛逼删啥删改啥改？？？？？？,控诉者
ryz_entertainment,我寻思每个人都有喜欢一个人不喜欢一个人的权利喜欢你去做朋友不喜欢你不理不就好了怎么就非要骂别人？？？或者跟人说我不喜欢你？？？？现实生活中你不喜欢谁真的会冲上去说老子看你不顺眼吗？？？？？？？真的是袁隆平爷爷让人吃太饱,控诉者
ryz_entertainment,换个账号继续搞死，留个黑料给热依扎。等营销号再黑她的时候，就会说热依扎网暴无辜网民至其退网。你要是开始是无心，单纯的想骂别人，就有点心，就吸取一下教训，不要再随便评论别人，如果真是组团预谋，以让事情发酵最大化为目的反社会性人格，真的挺让人害怕的。,控诉者
ryz_entertainment,喷子都是神经病,控诉者
ryz_entertainment,真牛逼……还治不了你们以为没实名认证就为所欲为的人吗转发来看看你们是如何攻击别人,控诉者
ryz_entertainment,只是低龄心智发展不全面认知不清缺少社会毒打只会张嘴bbb的一群喷子么？而且说招黑这件事儿难道不本身就是带着有色眼镜去看待这个问题？其次有的人为什么要把一些不相关的问题都往上面扯？就因为得了抑郁症就先入为主？这也太迂腐守旧了吧？真是国内心理健康普及道路上的一大绊脚石闲着蛋疼么,控诉者
ryz_entertainment,抑郁症就可以用那么恶毒的话攻击别人？？,控诉者
ryz_entertainment,娱乐至上，娱乐至死。,控诉者
ryz_entertainment,请不要再消费抑郁症群体，谢谢,控诉者
ryz_entertainment,抑郁症什么时候还“团体”了？作为一个重抑患者，我想说你们现在对热依扎的恶毒言行真的是行凶杀人！真的很怕你们这些人，伟大的无知着……,控诉者
ryz_entertainment,你现在的做法和当初卢本伟教唆粉丝骂人有什么区别？,控诉者
ryz_entertainment,干他们！！！有什么说什么！！！,控诉者
ryz_entertainment,太帅了，我一直在想，为什么你可以无所顾忌的口出恶言？凭什么要忍让这种人？明明毫无关系的人，就可以因为一时喜好去侮辱别人，学校没有教好他，我希望社会可以教会他，说话，也是要付出代价的,控诉者
ryz_entertainment,良心一定是被狗吃了不予理会他们,控诉者
ryz_entertainment,非常想知道事情的后续。年前我也被一人及起狐朋狗友以侵犯名誉权的形式在微博辱骂。目前几个骂我严重的账号已经被封号（谢天谢地）只转发过不实内容的账号还存在着。尝试过报警不到立案的程度；法律从业的朋友建议不去法院起诉说事情“太小”受理过程漫长不值当。非常希望公众人物有成功的案例。,控诉者
ryz_entertainment,心疼姐姐，抱抱。我家哥哥也是，大黑号上热搜，造谣辱骂铺天盖地。即便是打官司，对方也在受平台和背后势力的保护，法庭上聪明应对，无法揭露真相，简直逍遥法外。其实我很欣赏姐姐这样能站出来说话维护自己的。但是也很希望姐姐能真正开心，因为目前这个真的避免不了。,控诉者
ryz_entertainment,我现在也是在与抑郁症对抗，有时特别难受，喘不过气，心脏头部有明显的疼痛感，得这个病与自己的童年创伤和后来发生的事情有关，我相信我应该可以好起来，也希望热依扎姐姐能快快乐乐的，让那些诋毁你的人闭嘴。,控诉者
ryz_entertainment,有些人真的ex不带脏字的骂人还觉得自己没喷脏这种做法更令人ex,控诉者
ryz_entertainment,我希望少点这样的人有一群人在现实中没啥本事的人就喜欢说着不负责任的话还自认为被说了多大点事的心态事情没发生在自己身上就不知道感同身受如果一群人觉得没多大点事那请你们就报出名字报出电话报出地址直接当面对峙没这个胆就不要说着连本人都不知道的烂故事,控诉者
ryz_entertainment,我也是抑郁症，焦虑症，强迫症都是中度，擅自停药了一周，状态又回去了，现在很难受，重新开始吃药开始发胖,控诉者
ryz_entertainment,快去睡觉啊！！！不要理这些妖怪，让他们在阴暗的角落默默发臭腐败，他们不配得到你一丝一毫的关注！,控诉者
ryz_entertainment,清华大学就教你这个了？,控诉者
ryz_entertainment,键盘侠就是我弱我有理我可以网暴你你是公众人物就不能网暴我这边变态心里阴暗的人理他干嘛这种上帝都不会收的人,控诉者
ryz_entertainment,这些人想红想疯了用尽一切手段恶臭粗鄙不惜伤及他人姐姐被伤害的同时又被利用真的很心疼,控诉者
ryz_entertainment,原来真的是会有很多沙雕为了博关注，会抓住一切机会蹭热度恨不得把自己全家人都放网上供大家辱骂，以满足他可怜的存在感的，这种躲在网络后面的loser，真可怜,控诉者
ryz_entertainment,唉……活的善良一点不好吗？,控诉者
ryz_entertainment,有些人的想法，简直无法理解，事情没发生在他们身上所以她们丝毫不知道痛苦，她们可能生下来就专门来怼人的吧,控诉者
ryz_entertainment,//@张洲:有人说热依扎才是网暴，对不同意见完全不容忍，晒出评论及ID任由她的粉丝批判。一，你可以闭上你那个嘴，不去评论热依扎。二，你可以评价热依扎的作品，哪里演得不好以助她提高，但你那不叫评论，那叫讥讽和嘲弄，人身攻击。三，热依扎闭嘴就不是网暴了？忍着就不是网暴了？,控诉者
ryz_entertainment,快这个世界也退出吧求你了,控诉者
ryz_entertainment,热姐姐转发的微博下面真是网暴第一战场，以和平为名引起战争属实不恰当。我想起来只为香港废青的一个问题，你知道希特勒吗？,控诉者
ryz_entertainment,键盘侠请善良！！！明星也是普通人也有喜怒哀乐她更愿意做自己,控诉者
ryz_entertainment,你不去给被你无辜网暴的路人道个歉吗?,控诉者
ryz_entertainment,喷子太多告不过来，也是无奈,控诉者
ryz_entertainment,太野了，堪称互联网年度现象。艺人确实挣着挨骂的钱，但也不代表啥恶意都能瞎jb宣泄，这年头都不容易，嘴臭谁都会，真正现实碰一下的不知道谁死谁活。我并不是支持她或者装清高，因为如果问我发自内心的话，我希望所有粉丝、追星、饭圈之类的东西能从这个世界上消失。很极端，但我没逼着谁接受。,控诉者
ryz_entertainment,我刚看完奇葩说真是看的窝火！你会尊重人吗你会做个人吗都三十三岁了还那么肤浅呢怼罗老师怼的那么尴尬知道换位思考么让你去当嘉宾还真把自己当成爹了呢对了你最后说的点是一直在怼的反方黄执中的点哦你还没整明白呢自己观点是哪方就开怼了厉害厉害,控诉者
ryz_entertainment,他们没有良心的有良心有教养的人不会随便辱骂一个没有伤害过自己的人,控诉者
ryz_entertainment,没有犯错的人没道理承受无来由的恶意,控诉者
ryz_entertainment,这种人，抑郁症竟然还不理解抑郁症，反而要跟着去做恶。?评论配图,控诉者
ryz_entertainment,明星的公众影响和形象不应该成为阻止任何人表达和真实想法的因素我觉得可以怼回去喷子可以肆无忌惮的阴谋论加黑本事人为何不能喷回去有理有据明星凭什么不能“自由言论”？！,控诉者
ryz_entertainment,现在的中国网民好吓人，怪不得之前统计说半数以上没有接受过正规教育…现在的孩子都怎么了，到底是爹妈的教育出了问题，还是天生的人格缺陷啊…字里行间看着都不像是一个正常的“人”…,控诉者
ryz_entertainment,不是所有会打字的生物都生存在同一个维度的，你也要允许他们喘气生存，毕竟还有很多屎等着他们吃呢,控诉者
ryz_entertainment,滚出这个世界算了，让大家高兴高兴,控诉者
ryz_entertainment,别乱挂人行不，id错了到今天不改，作品没多少作妖倒不少。,控诉者
ryz_entertainment,你挂错人了好吧，人一个素人被你粉丝上门骂很惨的，可以解释一下吗,控诉者
ryz_entertainment,每个人都有义务和权利保护自己，不分年龄和职业，在网上喷别人的人，请问现实中你也这么刚？也敢怼难缠的客户和苛刻的老板？敢当面和爱嚼舌根的亲戚？那我真是好佩服你吆，不像我现实里怂，网上更怂，都只能在心里痛骂出气,控诉者
ryz_entertainment,你们搞错人了，高举反暴大旗网暴无辜路人?,控诉者
ryz_entertainment,少年的你里面说人只有长大了才能学会同情我看有些蛆长大了也只是一条长大了的蛆,控诉者
ryz_entertainment,姐姐，连新浪一起告呀！新浪来总说的,控诉者
ryz_entertainment,支持以暴制暴，因为有的人没有心，不会感同身受，不让他经历他不知道网络暴力的恐怖,控诉者
ryz_entertainment,您先别退，还没骂完呢你个小东西骂完人被骂了就重新注册个小号，那人家公众人物呢，有你这么轻松吗？,控诉者
ryz_entertainment,垃圾营销号无脑喷子网络造谣零成本给别人的伤害不会是零支持姐姐维权！！！但姐姐他们的话别往心里去啊,控诉者
ryz_entertainment,我之前都不知道热依扎，可是那些你所说的普通网友语言是真的恶毒，都不知道怎么了他们，释放出如此的恶毒，人心好可怕啊,控诉者
ryz_entertainment,什么逻辑，怎么会招黑呢？只有心术不正的人躲在暗沟得人才会看什么都是负面吧，正是因为有这些有得过抑郁症的案例治愈的存在，才让更多的人关注抑郁症了解抑郁症,控诉者
ryz_entertainment,别说姐姐明星怎么怎么，谁还不是活生生的人，凭什么被你骂？！键盘侠这么厉害bbb换位一下宁天天的全家被路人问候开心吗？?评论配图,控诉者
ryz_entertainment,很少有明星在他们经历造谣污蔑侮辱谩骂陷害时亲自去回应去维权这就造成了网友在网络上讲话零成本的现象什么都敢骂什么都能杠“反正虚拟网络我说了你也不知道我谁不能奈我何”明星就必须要忍受这些负面评论吗？明星就该无缘无故地被你们泼脏水吗？如果你觉得是那我说你明天必死你也给我受着,控诉者
ryz_entertainment,cue热依扎姐姐的那位说得好像很关心抑郁症似的，不过是吃着抑郁症患者的人血馒头来网暴一个有抑郁症和一直在为抑郁症发声的人罢了,控诉者
ryz_entertainment,没啥好作品，天天整没用的，用作品说话行吗？最近靠各种八卦乱遭的东西终于认识了你，天天炒自己不累吗？,控诉者
ryz_entertainment,支持你！网络的键盘侠真的是一天闲着没事干人家明星怎么样跟你们有任何一毛钱关系吗？非要又把一个无辜的人逼疯吗？忘了雪梨了吗？多点关爱吧！过好自己日子就行了。,控诉者
